Id,Title,Description,Price,Vendor Code,Availability,Categories,Images,Attributes
211399,Женская сумка 8101 розовая,,690,(под заказ) Женская сумка 8101 розовая,true,Копии брендов|Сумки классические,https://clutches.com.ua/wp-content/uploads/2020/09/82.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6410.jpg,""
211398,Женская сумка 8101 бронза,,690,(под заказ) Женская сумка 8101 бронза,true,Копии брендов|Сумки классические,https://clutches.com.ua/wp-content/uploads/2020/09/81.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6410.jpg,""
211397,Женская сумка 8101 бежевая,,690,(под заказ) Женская сумка 8101 бежевая,true,Копии брендов|Сумки классические,https://clutches.com.ua/wp-content/uploads/2020/09/79.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6410.jpg,""
210163,Женская сумка 833 black,,745,(под заказ) Женская сумка 833 black,true,Копии брендов|Сумки классические,https://clutches.com.ua/wp-content/uploads/2020/09/DSC6355.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6356.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6357.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6358.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6409.jpg,""
211408,Женская сумка 833 розовая,,745,(под заказ) Женская сумка 833 розовая,true,Копии брендов|Сумки классические,https://clutches.com.ua/wp-content/uploads/2020/09/71.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6409.jpg,""
211407,Женская сумка 833 бордо,,745,(под заказ) Женская сумка 833 бордо,true,Копии брендов|Сумки классические,https://clutches.com.ua/wp-content/uploads/2020/09/70.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6409.jpg,""
211406,Женская сумка 833 бежевая,,745,(под заказ) Женская сумка 833 бежевая,true,Копии брендов|Сумки классические,https://clutches.com.ua/wp-content/uploads/2020/09/68.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6409.jpg,""
211405,Женская сумка 833 бронза,,745,(под заказ) Женская сумка 833 бронза,true,Копии брендов|Сумки классические,https://clutches.com.ua/wp-content/uploads/2020/09/67.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6409.jpg,""
210160,Женская сумка 833 grey,,745,(под заказ) Женская сумка 833 grey,true,Копии брендов|Сумки классические,https://clutches.com.ua/wp-content/uploads/2020/09/DSC6351.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6352.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6353.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6354.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6409.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/69.jpg,""
209823,Клатч H6219 black,,229,(23)(1.4.2.1) Клатч H6219 black,true,Сумки через плечо|E. Style,https://clutches.com.ua/wp-content/uploads/2020/09/DSC6201.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6202.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6203.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6204.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6228.jpg,""
209818,Клатч H6925 black,,229,(23)(1.3.2.2) Клатч H6925 black,true,Сумки через плечо|E. Style,https://clutches.com.ua/wp-content/uploads/2020/09/DSC6175.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6176.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6177.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6178.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6188.jpg,""
209816,Клатч H6933 black,,229,(23)(1.4.2.2) Клатч H6933 black,true,Сумки через плечо|E. Style,https://clutches.com.ua/wp-content/uploads/2020/09/DSC6165.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6167.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6168.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6169.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6186.jpg,""
209814,Клатч H6906 black,,229,(23)(1.4.2.2) Клатч H6906 black,true,Сумки через плечо|E. Style,https://clutches.com.ua/wp-content/uploads/2020/09/DSC6155.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6156.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6157.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6158.jpg|https://clutches.com.ua/wp-content/uploads/2020/09/DSC6183.jpg,""
